ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164660-1816,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or280-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"lovely wee picturesque harbour. you'll need a bit of imagination to see it as pyke harbour, but worth the visit.",null,2016-11-01T00:00:00Z,picturesque,4,25,4,KingdomGone,"Reviewed November 16, 2016"
1557164726-2037,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i came here as part of my tour of the island, however it is well known for its ""game of thrones"" connections. quite a stormy feel on a fairly calm day. not spoilt despite the coaches of tourists walking down the hill.",Wokingham,2018-10-01T00:00:00Z,"part of the ""game of thrones"" locations",4,332,106,Mike P,"Reviewed October 6, 2018"
1557164674-1864,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i travelled with large group of friends from dublin to dingle and then drove the entire west , north, and east coast between those places through galway, sligo, glencolmcille, etc. this harbor was my second favorite location on entire trip. extremely picturesque. calm and quiet...more","Brookfield, Wisconsin",2017-06-01T00:00:00Z,amongst top spots on island of ireland,5,20,4,Daniel D,"Reviewed June 16, 2017"
1557164586-1560,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or530-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"visited for the first time on a very windy day. 

the views were fantastic.  waves crashing over the rocks. 

the small cafe/restaurant had a really good menu, although we didn't get to try the food since we had eaten at the causeway

also a game...more",Newport,,amazing views,5,119,55,RSH_Wales,"Reviewed April 6, 2015"
1557164601-1609,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,what a beautiful spot this place is.  small harbour sheltered among towering cliffs a very peaceful and pleasant place. cafe here does good food and excellent coffee. well worth a visit,null,2015-08-01T00:00:00Z,hidden gem,5,19,13,John H,"Reviewed August 16, 2015"
1557164583-1556,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or540-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,quiet and really beautiful place to visit. the place we were completely alone :). visited at late october.,"Hradec KrÃ¡lovÃ©, Kralovehradecky Kraj, Czech Republic",2014-10-01T00:00:00Z,wonderful quiet harbour,4,57,30,squieee,"Reviewed November 11, 2014"
1557164641-1754,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or340-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,having visited the rope bridge we were driving back to our base in portrush and saw the signs for this harbour so drove down. we did not expect to see the harbour as beautiful as it is. we had a little stroll down the harbour...more,"Pontypridd, United Kingdom",2016-07-01T00:00:00Z,just beautiful,5,70,23,TontegStu,"Reviewed August 9, 2016"
1557164621-1685,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"gorgeous little harbour with a small beach, great rock pools, coastal walks and super little cafe. you can park right next to the little beach area and cafe. kids can spend hours exploring the rock pools. well worth a drive to visit for the beach,...more",Lancashire,2015-08-01T00:00:00Z,gorgeous little harbour,5,34,72,travellongtime,"Reviewed March 19, 2016"
1557164558-1459,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or630-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"recommended to visit here by a gallery owner in ballycastle. wonderfully quiet and peaceful place, unspoilt like much of this coastline","Abergele, United Kingdom",2013-06-01T00:00:00Z,picturesque,5,127,154,MalcolmC,"Reviewed June 27, 2013"
1557164697-1945,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the long winding road down to the harbour is worth the drive, at the bottom of the road you are rewarded with beautiful ballintoy harbour. beach and coastal path walks are breath taking. a very special place, not to be missed!","Liverpool, United Kingdom",2017-09-01T00:00:00Z,simply beautiful,5,307,163,ColinJ890,"Reviewed September 25, 2017"
1557164583-1555,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or540-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i just love this little harbour.  the first thing you will see is the little white church at the entrance with an old graveyard.  i usually stop of here and have a stroll around the stones, love old grave yards.  then there is the turning...more","Belfast, United Kingdom",2014-11-01T00:00:00Z,a must stop off,5,70,49,beverley a,"Reviewed November 18, 2014"
1557164709-1986,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"pretty and quiet, got film site with some background provided on site to help visualize what was filmed there. ie: the battle of blackwater","Concord, New Hampshire",2018-02-01T00:00:00Z,beautiful view,4,3,0,esmiglowski,"Reviewed April 9, 2018"
1557164729-2054,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it was worth the drive down. but i warn you, drive slowly! hard to see around the corners and turn when thereâ€™s oncoming cars. beautiful scenery when you get to the bottom and great coffee and ice cream!!",null,2018-09-01T00:00:00Z,beautiful scenery,5,77,16,Missjesika68,"Reviewed October 10, 2018"
1557164644-1759,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or330-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,went here yesterday and with the sun shining it was a beautiful day and the scenery was just amazing we walked around the costal path to whitepark bay beautiful walk even with climbing the rocks a must for anyone to visit!!,"Coleraine, United Kingdom",2016-08-01T00:00:00Z,lovely place to visit,5,36,8,Tracey R,"Reviewed August 22, 2016"
1557164703-1962,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"at the advice of our tour guide we stopped here and when we went there was no one here! amazing rock and ocean scenery and for got fans its a must to see the ""iron islands""!","Dallas, Texas",2017-12-01T00:00:00Z,worth a visit,5,426,196,The_Wanderlusty,"Reviewed December 20, 2017"
1557164680-1883,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"many of the villages of the antrim coast are quaint, but ballintoy is particularly delightful.  the harbor is definitely worth seeing.","Sydney, Australia",2017-05-01T00:00:00Z,quaint village,5,662,331,DerAlteBach,"Reviewed July 15, 2017"
1557164700-1952,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,really enjoyed this harbour.  the free car parking facilities make things very easy and it was nice to watch the waves crashing pin the rocks.,Ireland,2017-10-01T00:00:00Z,nice harbour,4,8,9,galcan,"Reviewed October 30, 2017"
1557164624-1693,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"thai place is beyond beautiful. there's lots off things to do wether it be building sand castles on the beach going to the caves, or the end off the harbour. there is also a lovely little route to take your dogs for a walk and...more","Wirral, United Kingdom",2016-04-01T00:00:00Z,beautiful views ... lovely cafe with amazing cakes!!,5,31,20,ClareB932,"Reviewed April 25, 2016"
1557164624-1688,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we explored the cave. it was really cool. i went with my school and stayed at magilligan. it was a great experience.,"Belfast, United Kingdom",2016-04-01T00:00:00Z,wow,5,3,0,sootybarney,"Reviewed May 9, 2016"
1557164621-1684,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,stayed in the white bothy close by the harbour.  when there the weather was beautiful and we experienced the very best the surroundings could offer. near the harbour there is an archway in the rock which i am told an artist frequently painted from that...more,"Glasgow, United Kingdom",2015-10-01T00:00:00Z,aaahhhh,5,42,7,Irene K,"Reviewed March 24, 2016"
1557164691-1919,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"after the hill climb of carrick- a-rede, this was a short drive away. once in the carpark it's a flat walk round the harbour, although my kids liked scrambling over the rocks. this is free entry too. not much to do other than scramble on...more","Ashford, United Kingdom",2017-08-01T00:00:00Z,lovely little harbour and flat to walk round,5,68,38,Lottebubs,"Reviewed September 8, 2017"
1557164566-1491,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or600-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"nice place to spend 30 minutes or so wandering around.  has caves, beach, rocks to climb on, various harbour features and a cafe.

completely spoiled with litter everywhere.  perhaps that'd be better managed in the summer, but given we visited on a wet and cold...more","Ascot, United Kingdom",2013-10-01T00:00:00Z,quaint little harbour with a litter problem,3,183,59,scj13x,"Reviewed October 30, 2013"
1557164660-1815,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or280-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"as a photographer from northern ireland this part of the country is a photographers paradise, i love to come here often not only to take pictures but to enjoy the relaxing and calming effect the waves have especially at night when i love to do...more","Magherafelt, United Kingdom",2016-09-01T00:00:00Z,amazing scenery & so relaxing,5,15,4,elfuthark,"Reviewed December 6, 2016"
1557164735-2072,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"knowing that i am a fan of game of throne, my tour guide took me to this place on our way back to dublin after a tour along the coastline. this place is magnificent, and you can see the sign saying the specific scenes from...more","Taipei, Taiwan",2019-02-01T00:00:00Z,a nice place for a game of throne fan!,5,40,30,J_SLLin,"Reviewed February 10, 2019"
1557164726-2041,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"very interesting and impressive landscape and seascape on the north antrim coast. the day i visited the harbour, which is a location for game of thrones, was quite windy and the sea was spectacularly dramatic. very well worth a visit especially for got fans.",null,2018-09-01T00:00:00Z,spectacular and dramatic scenery,4,22,6,KLAS123,"Reviewed October 1, 2018"
1557164718-2014,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a cute tiny harbour with a tiny beach. really sharp curves on the road leading down, views are again breathtaking. tiny cafã© at the bottom accepts only cash.","Jyvaskyla, Finland",2018-06-01T00:00:00Z,cute little beach,4,30,14,Veera L,"Reviewed July 4, 2018"
1557164598-1604,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or490-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a very narrow road with switchbacks takes you to ballintoy harbour, a game of thrones filming location. it's a really pretty spot worth stopping at.","Sudbury, Canada",2014-09-01T00:00:00Z,very pretty spot,5,386,165,nickelcitygirl,"Reviewed August 3, 2015"
1557164558-1458,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or630-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this little harbour with it's lovely little cafe and surroundings is just divine.  unspoilt, natural and beautiful.  there is a real tranquility about the place and it is a joy to visit.  best of all it is free....ssshhhh!!!....yes free.....don't let some large organisations know about...more",N.wales,2013-06-01T00:00:00Z,gorgeous!,5,115,104,Janinnwales,"Reviewed June 27, 2013"
1557164729-2056,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy is in the most picturesque part of the north antrim coast. the little harbour has played host to game of thrones for several years and there are some information signs here showing how it was transformed for the filming. 
it fills with tourists during...more","Belfast, United Kingdom",2018-10-01T00:00:00Z,loveliest little harbour,5,664,257,John A,"Reviewed October 8, 2018"
